league,season,team_id,team,player_id,player_name,position,age,value_m
Eerste Divisie,2022,11368,AZ Alkmaar U21,646705,Sem Dekkers,Right-Back,19,0.325
Eerste Divisie,2022,11368,AZ Alkmaar U21,361078,Robin Lathouwers,Right-Back,23,0.15
Eerste Divisie,2022,11368,AZ Alkmaar U21,653510,Jurre van Aken,Right-Back,20,0.125
Eerste Divisie,2022,11368,AZ Alkmaar U21,361074,Peer Koopmeiners,Defensive Midfield,23,0.7
Eerste Divisie,2022,11368,AZ Alkmaar U21,559336,Loek Postma,Defensive Midfield,20,0.15
Eerste Divisie,2022,11368,AZ Alkmaar U21,702447,Nick Twisk,Defensive Midfield,20,0.1
Eerste Divisie,2022,11368,AZ Alkmaar U21,394688,Håkon Evjen,Central Midfield,23,1.8
Eerste Divisie,2022,11368,AZ Alkmaar U21,595940,Zico Buurmeester,Central Midfield,21,0.55
Eerste Divisie,2022,11368,AZ Alkmaar U21,747017,Dave Kwakman,Central Midfield,18,0.1
Eerste Divisie,2022,11368,AZ Alkmaar U21,559335,Fedde de Jong,Attacking Midfield,20,0.65
Eerste Divisie,2022,11368,AZ Alkmaar U21,650712,Myron van Brederode,Left Winger,19,3.0
Eerste Divisie,2022,11368,AZ Alkmaar U21,508643,Soulyman Allouch,Left Winger,21,0.5
Eerste Divisie,2022,11368,AZ Alkmaar U21,800995,Ro-Zangelo Daal,Left Winger,19,0.1
Eerste Divisie,2022,11368,AZ Alkmaar U21,470715,Joshua Pynadath,Left Winger,21,0.05
Eerste Divisie,2022,11368,AZ Alkmaar U21,795274,Mayckel Lahdo,Right Winger,20,1.0
Eerste Divisie,2022,11368,AZ Alkmaar U21,515396,Iman Griffith,Right Winger,21,0.5
Eerste Divisie,2022,11368,AZ Alkmaar U21,718303,Ernest Poku,Right Winger,19,0.3
Eerste Divisie,2022,11368,AZ Alkmaar U21,747720,Jayden Addai,Right Winger,17,0.15
Eerste Divisie,2022,11368,AZ Alkmaar U21,577396,Ricuenio Kewal,Right Winger,21,0.075
Eerste Divisie,2022,11368,AZ Alkmaar U21,678546,Mexx Meerdink,Centre-Forward,19,1.5
Eerste Divisie,2022,11368,AZ Alkmaar U21,566271,Yusuf Barası,Centre-Forward,20,0.6
Eerste Divisie,2022,11368,AZ Alkmaar U21,704077,Nick Koster,Centre-Forward,20,0.175
Eerste Divisie,2022,11368,AZ Alkmaar U21,675622,Damienus Reverson,Centre-Forward,19,0.15
Eerste Divisie,2022,17596,FC Utrecht U21,462285,Fabian de Keijzer,Goalkeeper,23,0.7
Eerste Divisie,2022,17596,FC Utrecht U21,315235,Thijmen Nijhuis,Goalkeeper,24,0.2
Eerste Divisie,2022,17596,FC Utrecht U21,485588,Calvin Raatsie,Goalkeeper,21,0.2
Eerste Divisie,2022,17596,FC Utrecht U21,607133,Kevin Gadellaa,Goalkeeper,20,0.025
Eerste Divisie,2022,17596,FC Utrecht U21,436064,Ramon Hendriks,Centre-Back,21,0.75
Eerste Divisie,2022,17596,FC Utrecht U21,458734,Tommy St. Jago,Centre-Back,23,0.7
Eerste Divisie,2022,17596,FC Utrecht U21,578421,Ruben Kluivert,Centre-Back,22,0.5
Eerste Divisie,2022,17596,FC Utrecht U21,477249,Christopher Mamengi,Centre-Back,22,0.425
Eerste Divisie,2022,17596,FC Utrecht U21,596178,Rick Meissen,Centre-Back,21,0.35
Eerste Divisie,2022,17596,FC Utrecht U21,412930,Reda Akmum,Centre-Back,22,0.25
Eerste Divisie,2022,17596,FC Utrecht U21,765467,Jozhua Vertrouwd,Centre-Back,18,0.075
Eerste Divisie,2022,17596,FC Utrecht U21,786426,Dylan Timber,Centre-Back,23,0.025
Eerste Divisie,2022,17596,FC Utrecht U21,541020,Yannick Leliendal,Left-Back,21,0.2
Eerste Divisie,2022,17596,FC Utrecht U21,538057,Eliano Reijnders,Right-Back,22,0.4
Eerste Divisie,2022,17596,FC Utrecht U21,703658,Joshua Rawlins,Right-Back,19,0.35
Eerste Divisie,2022,17596,FC Utrecht U21,593822,Julliani Eersteling,Right-Back,21,0.2
Eerste Divisie,2022,17596,FC Utrecht U21,653729,Achraf Boumenjal,Right-Back,20,0.025
Eerste Divisie,2022,17596,FC Utrecht U21,559325,Gibson Yah,Defensive Midfield,19,0.2
Eerste Divisie,2022,17596,FC Utrecht U21,596148,Djevencio van der Kust,Central Midfield,22,0.85
Eerste Divisie,2022,17596,FC Utrecht U21,540659,Albert Lottin,Central Midfield,21,0.3
Eerste Divisie,2022,17596,FC Utrecht U21,488296,Rocco Shein,Central Midfield,19,0.275
Eerste Divisie,2022,17596,FC Utrecht U21,596180,Yuya Ikeshita,Central Midfield,21,0.275
Eerste Divisie,2022,17596,FC Utrecht U21,804773,Olivier van Eldik,Central Midfield,19,0.15
Eerste Divisie,2022,17596,FC Utrecht U21,656796,Ivar Jenner,Central Midfield,19,0.025
Eerste Divisie,2022,17596,FC Utrecht U21,536477,Arthur Zagré,Left Midfield,21,0.7
Eerste Divisie,2022,17596,FC Utrecht U21,586879,Oussama Alou,Attacking Midfield,21,0.175
Eerste Divisie,2022,17596,FC Utrecht U21,775994,Lynden Edhart,Left Winger,17,0.15
Eerste Divisie,2022,17596,FC Utrecht U21,607169,Mohammed Akharaz,Left Winger,19,0.025
Eerste Divisie,2022,17596,FC Utrecht U21,513963,Taylor Booth,Right Winger,22,5.0
Eerste Divisie,2022,17596,FC Utrecht U21,608407,Derensili Sanches Fernandes,Right Winger,22,0.275
Eerste Divisie,2022,17596,FC Utrecht U21,645681,Gio-Renys Felicia,Right Winger,19,0.075
Eerste Divisie,2022,17596,FC Utrecht U21,654902,Aurelio Oehlers,Right Winger,19,0.025
Eerste Divisie,2022,17596,FC Utrecht U21,361081,Daishawn Redan,Centre-Forward,22,1.0
Eerste Divisie,2022,17596,FC Utrecht U21,565434,Anthony Descotte,Centre-Forward,19,0.5
Eerste Divisie,2022,17596,FC Utrecht U21,667007,Mees Rijks,Centre-Forward,20,0.3
Eerste Divisie,2022,17596,FC Utrecht U21,678666,Dion Versluis,Centre-Forward,20,0.025
Eerste Divisie,2022,1304,Heracles Almelo,231650,Michael Brouwer,Goalkeeper,30,0.55
Eerste Divisie,2022,1304,Heracles Almelo,335027,Koen Bucker,Goalkeeper,27,0.175
Eerste Divisie,2022,1304,Heracles Almelo,463526,Robin Jalving,Goalkeeper,23,0.05
Eerste Divisie,2022,1304,Heracles Almelo,703778,Timo Jansink,Goalkeeper,20,0.025
Eerste Divisie,2022,1304,Heracles Almelo,411287,Justin Hoogma,Centre-Back,25,1.0
Eerste Divisie,2022,1304,Heracles Almelo,464906,Sava-Arangel Cestic,Centre-Back,22,0.6
Eerste Divisie,2022,1304,Heracles Almelo,339151,Sven Sonnenberg,Centre-Back,24,0.225
Eerste Divisie,2022,1304,Heracles Almelo,476755,Mateo Les,Centre-Back,23,0.05
Eerste Divisie,2022,1304,Heracles Almelo,538963,Ruben Roosken,Left-Back,23,0.5
Eerste Divisie,2022,1304,Heracles Almelo,597291,Héritier Deyonge,Left-Back,21,0.2
Eerste Divisie,2022,1304,Heracles Almelo,703775,Chiel Olde Keizer,Left-Back,20,0.025
Eerste Divisie,2022,1304,Heracles Almelo,237244,Marco Rente,Right-Back,26,0.6
Eerste Divisie,2022,1304,Heracles Almelo,339330,Navajo Bakboord,Right-Back,24,0.3
Eerste Divisie,2022,1304,Heracles Almelo,150663,Sylian Mokono,Right-Back,24,0.2
Eerste Divisie,2022,1304,Heracles Almelo,438689,Robin Polley,Right-Back,24,0.125
Eerste Divisie,2022,1304,Heracles Almelo,337243,Orestis Kiomourtzoglou,Defensive Midfield,25,0.65
Eerste Divisie,2022,1304,Heracles Almelo,59594,Marko Vejinović,Defensive Midfield,33,0.45
Eerste Divisie,2022,1304,Heracles Almelo,618083,Sem Scheperman,Defensive Midfield,21,0.1
Eerste Divisie,2022,1304,Heracles Almelo,323602,Lucas Schoofs,Central Midfield,26,0.5
Eerste Divisie,2022,1304,Heracles Almelo,409514,Elias Sierra,Central Midfield,21,0.25
Eerste Divisie,2022,1304,Heracles Almelo,391555,Melih İbrahimoğlu,Central Midfield,22,0.15
Eerste Divisie,2022,1304,Heracles Almelo,289507,Ismail Azzaoui,Attacking Midfield,25,0.5
Eerste Divisie,2022,1304,Heracles Almelo,240889,Anas Ouahim,Attacking Midfield,25,0.45
Eerste Divisie,2022,1304,Heracles Almelo,172202,Thomas Bruns,Attacking Midfield,31,0.4
Eerste Divisie,2022,1304,Heracles Almelo,276002,Emil Hansson,Left Winger,25,1.3
Eerste Divisie,2022,1304,Heracles Almelo,455662,Abdenego Nankishi,Left Winger,20,0.25
Eerste Divisie,2022,1304,Heracles Almelo,290555,Nikolai Laursen,Right Winger,25,0.9
Eerste Divisie,2022,1304,Heracles Almelo,345586,Kasper Lunding,Right Winger,23,0.3
Eerste Divisie,2022,1304,Heracles Almelo,134631,Sinan Bakış,Centre-Forward,29,2.0
Eerste Divisie,2022,1304,Heracles Almelo,55751,Samuel Armenteros,Centre-Forward,33,0.5
Eerste Divisie,2022,1304,Heracles Almelo,275939,Rigino Cicilia,Centre-Forward,28,0.35
Eerste Divisie,2022,1304,Heracles Almelo,679414,Antonio Satriano,Centre-Forward,19,0.3
Eerste Divisie,2022,192,Roda JC Kerkrade,342012,Rody de Boer,Goalkeeper,25,0.35
Eerste Divisie,2022,192,Roda JC Kerkrade,284270,Moritz Nicolas,Goalkeeper,25,0.35
Eerste Divisie,2022,192,Roda JC Kerkrade,417671,Loek Hamers,Goalkeeper,23,0.025
Eerste Divisie,2022,192,Roda JC Kerkrade,606179,Dylan Vranken,Goalkeeper,21,0.025
Eerste Divisie,2022,192,Roda JC Kerkrade,47740,Nils Röseler,Centre-Back,31,0.4
Eerste Divisie,2022,192,Roda JC Kerkrade,547312,Xander Lambrix,Centre-Back,23,0.35
Eerste Divisie,2022,192,Roda JC Kerkrade,129551,Ted van de Pavert,Centre-Back,31,0.325
Eerste Divisie,2022,192,Roda JC Kerkrade,61446,Guus Joppen,Centre-Back,33,0.275
Eerste Divisie,2022,192,Roda JC Kerkrade,331634,Florian Mayer,Centre-Back,25,0.075
Eerste Divisie,2022,192,Roda JC Kerkrade,477250,Terrence Douglas,Left-Back,21,0.35
Eerste Divisie,2022,192,Roda JC Kerkrade,324111,Teun Bijleveld,Left-Back,25,0.325
Eerste Divisie,2022,192,Roda JC Kerkrade,606080,Ali Barak,Left-Back,20,0.075
Eerste Divisie,2022,192,Roda JC Kerkrade,502461,Jamil Takidine,Left-Back,21,0.05
Eerste Divisie,2022,192,Roda JC Kerkrade,393240,Boyd Reith,Right-Back,24,0.4
Eerste Divisie,2022,192,Roda JC Kerkrade,373984,Jesse Schuurman,Defensive Midfield,25,0.3
Eerste Divisie,2022,192,Roda JC Kerkrade,697776,Quinten-Eladio Beckx,Defensive Midfield,20,0.025
Eerste Divisie,2022,192,Roda JC Kerkrade,783094,Benjamin Bouchouari,Central Midfield,21,4.0
Eerste Divisie,2022,192,Roda JC Kerkrade,595238,Lennard Hartjes,Central Midfield,20,0.3
Eerste Divisie,2022,192,Roda JC Kerkrade,123140,Niek Vossebelt,Central Midfield,31,0.3
Eerste Divisie,2022,192,Roda JC Kerkrade,388862,Phil Sieben,Central Midfield,24,0.25
Eerste Divisie,2022,192,Roda JC Kerkrade,730816,Fabio Sposito,Central Midfield,21,0.025
Eerste Divisie,2022,192,Roda JC Kerkrade,365449,Xian Emmers,Attacking Midfield,23,0.7
Eerste Divisie,2022,192,Roda JC Kerkrade,292805,Lennerd Daneels,Left Winger,25,0.35
Eerste Divisie,2022,192,Roda JC Kerkrade,502288,Bryan Limbombe,Right Winger,22,0.7
Eerste Divisie,2022,192,Roda JC Kerkrade,462087,Arjen van der Heide,Right Winger,21,0.45
Eerste Divisie,2022,192,Roda JC Kerkrade,371980,Mohamed Mallahi,Right Winger,23,0.275
Eerste Divisie,2022,192,Roda JC Kerkrade,747016,Sami Ouaissa,Right Winger,18,0.25
Eerste Divisie,2022,192,Roda JC Kerkrade,369319,Dylan Vente,Centre-Forward,24,0.9
Eerste Divisie,2022,192,Roda JC Kerkrade,513330,Romano Postema,Centre-Forward,21,0.45
Eerste Divisie,2022,192,Roda JC Kerkrade,422764,Jamie Yayi Mpie,Centre-Forward,22,0.25
Eerste Divisie,2022,1269,PEC Zwolle,361082,Jasper Schendelaar,Goalkeeper,22,0.6
Eerste Divisie,2022,1269,PEC Zwolle,409346,Jan Hoekstra,Goalkeeper,24,0.35
Eerste Divisie,2022,1269,PEC Zwolle,297373,Mike Hauptmeijer,Goalkeeper,26,0.1
Eerste Divisie,2022,1269,PEC Zwolle,933570,Duke Verduin,Goalkeeper,19,0.025
Eerste Divisie,2022,1269,PEC Zwolle,430797,Sam Kersten,Centre-Back,25,0.65
Eerste Divisie,2022,1269,PEC Zwolle,593862,Thomas Beelen,Centre-Back,22,0.45
Eerste Divisie,2022,1269,PEC Zwolle,640556,Rav van den Berg,Centre-Back,18,0.2
Eerste Divisie,2022,1269,PEC Zwolle,593834,Jesse Vermaning,Centre-Back,21,0.025
Eerste Divisie,2022,1269,PEC Zwolle,57328,Bart van Hintum,Left-Back,36,0.275
Eerste Divisie,2022,1269,PEC Zwolle,187299,Jordy Tutuarima,Left-Back,30,0.25
Eerste Divisie,2022,1269,PEC Zwolle,745040,Håkon Gangstad,Left-Back,21,0.025
Eerste Divisie,2022,1269,PEC Zwolle,538057,Eliano Reijnders,Right-Back,22,0.4
Eerste Divisie,2022,1269,PEC Zwolle,443746,Luis Görlich,Right-Back,23,0.2
Eerste Divisie,2022,1269,PEC Zwolle,41583,Bram van Polen,Right-Back,37,0.15
Eerste Divisie,2022,1269,PEC Zwolle,611816,Daijiro Chirino,Right-Back,21,0.15
Eerste Divisie,2022,1269,PEC Zwolle,648541,Gabi Caschili,Right-Back,19,0.1
Eerste Divisie,2022,1269,PEC Zwolle,203357,Ryan Thomas,Defensive Midfield,28,1.3
Eerste Divisie,2022,1269,PEC Zwolle,476915,Melayro Bogarde,Defensive Midfield,21,0.7
Eerste Divisie,2022,1269,PEC Zwolle,361066,Davy van den Berg,Defensive Midfield,23,0.45
Eerste Divisie,2022,1269,PEC Zwolle,471897,Jimmy Kaparos,Defensive Midfield,21,0.125
Eerste Divisie,2022,1269,PEC Zwolle,412941,Thomas van den Belt,Central Midfield,22,2.0
Eerste Divisie,2022,1269,PEC Zwolle,530258,Dean Huiberts,Central Midfield,23,0.45
Eerste Divisie,2022,1269,PEC Zwolle,30666,Haris Medunjanin,Central Midfield,38,0.15
Eerste Divisie,2022,1269,PEC Zwolle,591879,Sven Zitman,Central Midfield,21,0.1
Eerste Divisie,2022,1269,PEC Zwolle,447216,Anthony Fontana,Attacking Midfield,23,1.0
Eerste Divisie,2022,1269,PEC Zwolle,271179,Tomislav Mrkonjic,Attacking Midfield,29,0.35
Eerste Divisie,2022,1269,PEC Zwolle,564620,Samir Lagsir,Attacking Midfield,20,0.15
Eerste Divisie,2022,1269,PEC Zwolle,793702,Tristan van Gilst,Attacking Midfield,20,0.025
Eerste Divisie,2022,1269,PEC Zwolle,480452,Hicham Acheffay,Left Winger,22,0.225
Eerste Divisie,2022,1269,PEC Zwolle,538966,Chardi Landu,Left Winger,22,0.1
Eerste Divisie,2022,1269,PEC Zwolle,866328,Younes Taha,Right Winger,20,0.5
Eerste Divisie,2022,1269,PEC Zwolle,387480,Dean Guezen,Right Winger,24,0.15
Eerste Divisie,2022,1269,PEC Zwolle,23553,Lennart Thy,Centre-Forward,31,0.525
Eerste Divisie,2022,1269,PEC Zwolle,240752,Gervane Kastaneer,Centre-Forward,27,0.35
Eerste Divisie,2022,1269,PEC Zwolle,124495,Apostolos Vellios,Centre-Forward,31,0.2
Eerste Divisie,2022,1269,PEC Zwolle,904225,Joshua Sion,Striker,21,0.025
Eerste Divisie,2022,132,NAC Breda,195546,Roy Kortsmit,Goalkeeper,30,0.3
Eerste Divisie,2022,132,NAC Breda,601262,Pepijn van de Merbel,Goalkeeper,21,0.025
Eerste Divisie,2022,132,NAC Breda,559331,Aron van Lare,Goalkeeper,20,0.025
Eerste Divisie,2022,132,NAC Breda,250440,Danny Bakker,Centre-Back,28,0.55
Eerste Divisie,2022,132,NAC Breda,568377,Tijs Velthuis,Centre-Back,21,0.5
Eerste Divisie,2022,132,NAC Breda,631904,Anselmo García MacNulty,Centre-Back,20,0.4
Eerste Divisie,2022,132,NAC Breda,271816,Victor Wernersson,Centre-Back,27,0.35
Eerste Divisie,2022,132,NAC Breda,91251,Cuco Martina,Centre-Back,33,0.3
Eerste Divisie,2022,132,NAC Breda,823992,Rowan Besselink,Centre-Back,18,0.15
Eerste Divisie,2022,132,NAC Breda,717604,Luc Marijnissen,Centre-Back,20,0.025
Eerste Divisie,2022,132,NAC Breda,738493,Omar Mekkaoui,Centre-Back,18,0.025
Eerste Divisie,2022,132,NAC Breda,479431,Jethro Mashart,Left-Back,23,0.275
Eerste Divisie,2022,132,NAC Breda,676889,Fabio Di Michele Sanchez,Left-Back,20,0.2
Eerste Divisie,2022,132,NAC Breda,406091,Boyd Lucassen,Right-Back,24,0.55
Eerste Divisie,2022,132,NAC Breda,187296,Moreno Rutten,Right-Back,30,0.325
Eerste Divisie,2022,132,NAC Breda,111185,Ruben Ligeon,Right-Back,31,0.25
Eerste Divisie,2022,132,NAC Breda,823995,Stef de Wijs,Right-Back,20,0.025
Eerste Divisie,2022,132,NAC Breda,274640,Javier Vet,Defensive Midfield,29,0.325
Eerste Divisie,2022,132,NAC Breda,596158,Casper Staring,Defensive Midfield,22,0.275
Eerste Divisie,2022,132,NAC Breda,865682,Ezechiel Banzuzi,Central Midfield,18,0.4
Eerste Divisie,2022,132,NAC Breda,587289,Sabir Agougil,Central Midfield,21,0.35
Eerste Divisie,2022,132,NAC Breda,617019,Matthew Garbett,Central Midfield,21,0.3
Eerste Divisie,2022,132,NAC Breda,579298,Adam Kaied,Central Midfield,21,0.25
Eerste Divisie,2022,132,NAC Breda,360520,Odysseus Velanas,Attacking Midfield,25,0.6
Eerste Divisie,2022,132,NAC Breda,595774,Boris van Schuppen,Attacking Midfield,21,0.3
Eerste Divisie,2022,132,NAC Breda,568373,Aimé Omgba,Attacking Midfield,20,0.15
Eerste Divisie,2022,132,NAC Breda,540927,Kaj de Rooij,Left Winger,22,0.45
Eerste Divisie,2022,132,NAC Breda,410719,Alex Plat,Left Winger,25,0.325
Eerste Divisie,2022,132,NAC Breda,697898,Vieiri Kotzebue,Left Winger,20,0.075
Eerste Divisie,2022,132,NAC Breda,396003,Thomas Marijnissen,Left Winger,24,0.05
Eerste Divisie,2022,132,NAC Breda,162672,Jarchinio Antonia,Right Winger,32,0.275
Eerste Divisie,2022,132,NAC Breda,205655,Elías Már Ómarsson,Centre-Forward,28,0.6
Eerste Divisie,2022,132,NAC Breda,330909,Jort van der Sande,Centre-Forward,27,0.4
Eerste Divisie,2022,132,NAC Breda,124863,Tom Boere,Centre-Forward,30,0.3
Eerste Divisie,2022,132,NAC Breda,596150,Ayouba Kosiah,Centre-Forward,21,0.25
Eerste Divisie,2022,132,NAC Breda,336370,Jesaja Herrmann,Centre-Forward,23,0.25
Eerste Divisie,2022,403,Willem II Tilburg,64352,Kostas Lamprou,Goalkeeper,31,0.35
Eerste Divisie,2022,403,Willem II Tilburg,190687,Joshua Smits,Goalkeeper,30,0.3
Eerste Divisie,2022,403,Willem II Tilburg,477476,Connor van den Berg,Goalkeeper,22,0.05
Eerste Divisie,2022,403,Willem II Tilburg,250450,Wessel Dammers,Centre-Back,28,0.6
Eerste Divisie,2022,403,Willem II Tilburg,79194,Erik Schouten,Centre-Back,31,0.325
Eerste Divisie,2022,403,Willem II Tilburg,88074,Freek Heerkens,Centre-Back,33,0.3
Eerste Divisie,2022,403,Willem II Tilburg,596182,Sam Tel,Centre-Back,21,0.05
Eerste Divisie,2022,403,Willem II Tilburg,221766,Lucas Woudenberg,Left-Back,29,0.5
Eerste Divisie,2022,403,Willem II Tilburg,315393,Thibaut Lesquoy,Left-Back,27,0.15
Eerste Divisie,2022,403,Willem II Tilburg,619780,Niels van Berkel,Left-Back,21,0.075
Eerste Divisie,2022,403,Willem II Tilburg,257988,Leeroy Owusu,Right-Back,26,0.6
Eerste Divisie,2022,403,Willem II Tilburg,540928,Valentino Vermeulen,Right-Back,21,0.45
Eerste Divisie,2022,403,Willem II Tilburg,205276,Pol Llonch,Defensive Midfield,30,0.7
Eerste Divisie,2022,403,Willem II Tilburg,524043,Jesse Bosch,Defensive Midfield,23,0.6
Eerste Divisie,2022,403,Willem II Tilburg,292817,Matthias Verreth,Defensive Midfield,25,0.45
Eerste Divisie,2022,403,Willem II Tilburg,673344,Wesley Spieringhs,Central Midfield,21,0.2
Eerste Divisie,2022,403,Willem II Tilburg,577455,Ringo Meerveld,Attacking Midfield,20,0.65
Eerste Divisie,2022,403,Willem II Tilburg,441216,Thijs Oosting,Attacking Midfield,23,0.6
Eerste Divisie,2022,403,Willem II Tilburg,223225,Dan Crowley,Attacking Midfield,25,0.4
Eerste Divisie,2022,403,Willem II Tilburg,594035,Dani Mathieu,Attacking Midfield,22,0.025
Eerste Divisie,2022,403,Willem II Tilburg,367981,Max Svensson,Left Winger,25,0.5
Eerste Divisie,2022,403,Willem II Tilburg,159375,Joeri Schroijen,Left Winger,32,0.2
Eerste Divisie,2022,403,Willem II Tilburg,288233,Nick Doodeman,Right Winger,26,0.45
Eerste Divisie,2022,403,Willem II Tilburg,185817,Jizz Hornkamp,Centre-Forward,25,0.65
Eerste Divisie,2022,403,Willem II Tilburg,396847,Elton Kabangu,Centre-Forward,25,0.35
Eerste Divisie,2022,403,Willem II Tilburg,110906,Michael de Leeuw,Centre-Forward,36,0.25
Eerste Divisie,2022,403,Willem II Tilburg,56490,Jeremy Bokila,Centre-Forward,34,0.15
Eerste Divisie,2022,403,Willem II Tilburg,680768,Jelte Pal,Centre-Forward,20,0.025
Eerste Divisie,2022,723,Almere City FC,534015,Nordin Bakker,Goalkeeper,25,0.425
Eerste Divisie,2022,723,Almere City FC,458417,Stijn Keller,Goalkeeper,23,0.075
Eerste Divisie,2022,723,Almere City FC,55756,Agil Etemadi,Goalkeeper,36,0.075
Eerste Divisie,2022,723,Almere City FC,793097,Kay Rademaker,Goalkeeper,20,0.025
Eerste Divisie,2022,723,Almere City FC,484987,Théo Barbet,Centre-Back,22,0.4
Eerste Divisie,2022,723,Almere City FC,241420,Damian van Bruggen,Centre-Back,27,0.35
Eerste Divisie,2022,723,Almere City FC,361124,Joey Jacobs,Centre-Back,23,0.3
Eerste Divisie,2022,723,Almere City FC,586428,Jordy Rullens,Centre-Back,22,0.025
Eerste Divisie,2022,723,Almere City FC,934033,Jaden Pinas,Centre-Back,19,0.025
Eerste Divisie,2022,723,Almere City FC,480457,Thomas Poll,Left-Back,21,0.3
Eerste Divisie,2022,723,Almere City FC,351216,Manel Royo,Left-Back,29,0.225
Eerste Divisie,2022,723,Almere City FC,590773,Hamdi Akujobi,Right-Back,23,0.35
Eerste Divisie,2022,723,Almere City FC,582132,Niciano Grootfaam,Right-Back,22,0.05
Eerste Divisie,2022,723,Almere City FC,793099,Stije Resink,Defensive Midfield,20,0.4
Eerste Divisie,2022,723,Almere City FC,189650,Tim Receveur,Defensive Midfield,31,0.25
Eerste Divisie,2022,723,Almere City FC,90343,Danny Post,Defensive Midfield,34,0.25
Eerste Divisie,2022,723,Almere City FC,566934,Jens Guiting,Defensive Midfield,20,0.025
Eerste Divisie,2022,723,Almere City FC,275949,Jorrit Smeets,Central Midfield,28,0.45
Eerste Divisie,2022,723,Almere City FC,156887,Álvaro Peña,Central Midfield,31,0.4
Eerste Divisie,2022,723,Almere City FC,706896,Marcelencio Esajas,Central Midfield,21,0.125
Eerste Divisie,2022,723,Almere City FC,378316,Lance Duijvestijn,Attacking Midfield,24,0.5
Eerste Divisie,2022,723,Almere City FC,865281,Jochem Ritmeester van de Kamp,Attacking Midfield,19,0.3
Eerste Divisie,2022,723,Almere City FC,547354,Pascu,Attacking Midfield,23,0.225
Eerste Divisie,2022,723,Almere City FC,338632,Milan Corryn,Attacking Midfield,24,0.15
Eerste Divisie,2022,723,Almere City FC,140803,Anthony Limbombe,Left Winger,28,0.8
Eerste Divisie,2022,723,Almere City FC,432698,Kornelius Normann,Left Winger,22,0.45
Eerste Divisie,2022,723,Almere City FC,361071,Bradly van Hoeven,Left Winger,23,0.35
Eerste Divisie,2022,723,Almere City FC,730573,Faiz Mattoir,Left Winger,22,0.3
Eerste Divisie,2022,723,Almere City FC,77001,Rajiv van La Parra,Left Winger,32,0.3
Eerste Divisie,2022,723,Almere City FC,667263,Jeffry Puriel,Left Winger,20,0.075
Eerste Divisie,2022,723,Almere City FC,865293,Layee Kromah,Left Winger,20,0.025
Eerste Divisie,2022,723,Almere City FC,337669,Ilias Alhaft,Right Winger,26,0.325
Eerste Divisie,2022,723,Almere City FC,400644,Jeredy Hilterman,Centre-Forward,25,0.55
Eerste Divisie,2022,723,Almere City FC,587666,Tijmen Wildeboer,Centre-Forward,21,0.275
Eerste Divisie,2022,723,Almere City FC,583816,Maarten Pouwels,Centre-Forward,24,0.25
Eerste Divisie,2022,1268,ADO Den Haag,160361,Sonny Stevens,Goalkeeper,31,0.5
Eerste Divisie,2022,1268,ADO Den Haag,548934,Hugo Wentges,Goalkeeper,21,0.4
Eerste Divisie,2022,1268,ADO Den Haag,235108,Luuk Koopmans,Goalkeeper,29,0.275
Eerste Divisie,2022,1268,ADO Den Haag,559319,Kilian Nikièma,Goalkeeper,20,0.1
Eerste Divisie,2022,1268,ADO Den Haag,701509,David van de Riet,Goalkeeper,21,0.025
Eerste Divisie,2022,1268,ADO Den Haag,811805,Tyrese Asante,Centre-Back,21,0.45
Eerste Divisie,2022,1268,ADO Den Haag,341530,Dirk Carlson,Centre-Back,25,0.4
Eerste Divisie,2022,1268,ADO Den Haag,269585,Daryl Werker,Centre-Back,29,0.325
Eerste Divisie,2022,1268,ADO Den Haag,705016,Finn van Breemen,Centre-Back,20,0.3
Eerste Divisie,2022,1268,ADO Den Haag,617751,Michael Mulder,Centre-Back,22,0.15
Eerste Divisie,2022,1268,ADO Den Haag,651785,Gylermo Siereveld,Centre-Back,21,0.05
Eerste Divisie,2022,1268,ADO Den Haag,848483,Finn Dicke,Centre-Back,18,0.025
Eerste Divisie,2022,1268,ADO Den Haag,710999,Silvinho Esajas,Centre-Back,20,0.025
Eerste Divisie,2022,1268,ADO Den Haag,428502,Boy Kemper,Left-Back,24,0.45
Eerste Divisie,2022,1268,ADO Den Haag,373977,Amir Absalem,Left-Back,26,0.3
Eerste Divisie,2022,1268,ADO Den Haag,675621,Nigel Owusu,Left-Back,20,0.025
Eerste Divisie,2022,1268,ADO Den Haag,412949,Denzel Hall,Right-Back,22,0.35
Eerste Divisie,2022,1268,ADO Den Haag,689632,Guillem Rodríguez,Right-Back,25,0.15
Eerste Divisie,2022,1268,ADO Den Haag,596463,Jesse Reinders,Defensive Midfield,20,0.025
Eerste Divisie,2022,1268,ADO Den Haag,339339,Jordy Wehrmann,Central Midfield,24,0.375
Eerste Divisie,2022,1268,ADO Den Haag,518304,Dhoraso Klas,Central Midfield,22,0.325
Eerste Divisie,2022,1268,ADO Den Haag,133372,Gregor Breinburg,Central Midfield,31,0.325
Eerste Divisie,2022,1268,ADO Den Haag,546884,Titouan Thomas,Central Midfield,21,0.2
Eerste Divisie,2022,1268,ADO Den Haag,686095,Sacha Komljenovic,Central Midfield,20,0.075
Eerste Divisie,2022,1268,ADO Den Haag,485592,Max de Waal,Attacking Midfield,21,0.4
Eerste Divisie,2022,1268,ADO Den Haag,811430,Malik Sellouki,Attacking Midfield,23,0.25
